M is representing peak till the message
Malloc-M represents malloc memory at the message
STATS:: |   |   |   |   |   before NldfgBuild : Eliminate combinational SCCs M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:36)
STATS:: |   |   |   |   |   after  NldfgBuild : Eliminate combinational SCCs M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:36)
STATS:: |   |   |   |   |   before NldfgBuild : Computing sequential SCCs M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:36)
STATS:: |   |   |   |   |   after  NldfgBuild : Computing sequential SCCs M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:36)
STATS:: |   |   |   |   |   before NldfgBuild : Create simulator clocks, changeAts and Triggers M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:36)
STATS:: |   |   |   |   |   after  NldfgBuild : Create simulator clocks, changeAts and Triggers M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:36)
STATS:: |   |   |   |   |   before NldfgBuild : SymSimulator Analysis and computation M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:36)
STATS:: |   |   |   |   |   after  NldfgBuild : SymSimulator Analysis and computation M=1514.45mb, Malloc-M=477mb, T=1s W=(2023-10-26 13:34:37)
STATS:: |   |   |   |   after  NldfgBuild : Create dfg M=1514.45mb, Malloc-M=477mb, T=1s W=(2023-10-26 13:34:37)
STATS:: |   |   |   after  DfgBuild: NldfgBuild : M=1514.45mb, Malloc-M=476mb, T=1s W=(2023-10-26 13:34:37)
STATS:: |   |   |   before StaticCheck: StaticCheckProcess : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   |   before StaticCheck: NldfgFlatDesign : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   |   after  StaticCheck: NldfgFlatDesign : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   |   before StaticCheck: CombLoopCheck  : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   |   after  StaticCheck: CombLoopCheck  : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   |   before StaticCheck: MultiDriverCheck  : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   |   after  StaticCheck: MultiDriverCheck  : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   after  StaticCheck: StaticCheckProcess : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   before DfgBuild: DfgRemodel : M=1514.45mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   |   after  DfgBuild: DfgRemodel : M=1514.45mb, Malloc-M=474mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   |   after  Check: FormalModel : M=1514.45mb, Malloc-M=465mb, T=1s W=(2023-10-26 13:34:37)
STATS:: |   after  Check: BuildFormal : M=1514.45mb, Malloc-M=465mb, T=1s W=(2023-10-26 13:34:37)
STATS:: |   before Check: GCDB : M=1514.45mb, Malloc-M=465mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   after  Check: GCDB : M=1514.45mb, Malloc-M=465mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   before Check: Tanglewood : M=1514.45mb, Malloc-M=465mb, T=0s W=(2023-10-26 13:34:37)
STATS:: |   after  Check: Tanglewood : M=1514.45mb, Malloc-M=465mb, T=0s W=(2023-10-26 13:34:37)
STATS:: after  Check: check_fv : M=1514.45mb, Malloc-M=465mb, T=1s W=(2023-10-26 13:34:37)
