M is representing peak till the message
Malloc-M represents malloc memory at the message
STATS:: |   |   |   |   |   before NldfgBuild : Computing sequential SCCs M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   |   after  NldfgBuild : Computing sequential SCCs M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   |   before NldfgBuild : Create simulator clocks, changeAts and Triggers M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   |   after  NldfgBuild : Create simulator clocks, changeAts and Triggers M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   |   before NldfgBuild : SymSimulator Analysis and computation M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   |   after  NldfgBuild : SymSimulator Analysis and computation M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   after  NldfgBuild : Create dfg M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   after  DfgBuild: NldfgBuild : M=1515.18mb, Malloc-M=476mb, T=1s W=(2023-10-26 13:38:29)
STATS:: |   |   |   before StaticCheck: StaticCheckProcess : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   before StaticCheck: NldfgFlatDesign : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   after  StaticCheck: NldfgFlatDesign : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   before StaticCheck: CombLoopCheck  : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   after  StaticCheck: CombLoopCheck  : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   before StaticCheck: MultiDriverCheck  : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   |   after  StaticCheck: MultiDriverCheck  : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   after  StaticCheck: StaticCheckProcess : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   before DfgBuild: DfgRemodel : M=1515.18mb, Malloc-M=476mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   |   after  DfgBuild: DfgRemodel : M=1515.18mb, Malloc-M=474mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   |   after  Check: FormalModel : M=1515.18mb, Malloc-M=465mb, T=1s W=(2023-10-26 13:38:29)
STATS:: |   after  Check: BuildFormal : M=1515.18mb, Malloc-M=465mb, T=1s W=(2023-10-26 13:38:29)
STATS:: |   before Check: GCDB : M=1515.18mb, Malloc-M=465mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   after  Check: GCDB : M=1515.18mb, Malloc-M=465mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   before Check: Tanglewood : M=1515.18mb, Malloc-M=465mb, T=0s W=(2023-10-26 13:38:29)
STATS:: |   after  Check: Tanglewood : M=1515.18mb, Malloc-M=465mb, T=0s W=(2023-10-26 13:38:29)
STATS:: after  Check: check_fv : M=1515.18mb, Malloc-M=465mb, T=1s W=(2023-10-26 13:38:29)
